,survey_id,recordID,mo,dy,yr,period,plot_id,plot,note1,stake,species,scientificName,locality,JSON,decimalLatitude,decimalLongitude,county,state,country,sex,age,reprod,testes,vagina,pregnant,nipples,lactation,hfl,wgt,tag,note2,ltag,note3,prevrt,prevlet,nestdir,neststk,note4,note5,genus,species
12355,a27180da-91e7-4f1e-b198-48aac01caf04,11878,9,7,1986,103.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,71.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,36.0,51.0,6678,,0,,0.0,0.0,,,,,Dipodomys,ordii
12356,644310c7-5846-4d61-aae8-10f4fe0c8520,11902,10,4,1986,104.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,35.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,37.0,54.0,6314,,0,,0.0,0.0,,,,,Dipodomys,ordii
12357,4638ee41-bcc2-48c1-89a3-836b27fc506e,11904,10,4,1986,104.0,85292288-e747-42ca-9a53-e8ee8e187cd7,17,,41.0,DO,Dipodomys ordii,,,,,,,,F,,,,,,B,,36.0,63.0,6649,,0,,0.0,0.0,,,,,Dipodomys,ordii
12358,1796f06b-2d2d-4e0e-9ee7-41c9581bf474,11917,10,4,1986,104.0,85292288-e747-42ca-9a53-e8ee8e187cd7,17,,75.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,34.0,,6162,,6445,,0.0,0.0,,,,,Dipodomys,ordii
12359,6750fdb9-fd04-46c3-96a3-e022f55b3f98,11924,10,5,1986,104.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,14.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,35.0,62.0,6164,,6896,,0.0,0.0,,,TR,E,Dipodomys,ordii
12360,3ab47246-f382-4d32-95d4-0ec3aff181b1,11927,10,5,1986,104.0,0453e08f-14f0-48c8-b72b-f0e3e57917e6,11,,17.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,36.0,51.0,6891,,0,,0.0,0.0,,,,,Dipodomys,ordii
12361,bc59f8d6-b0ca-46ce-9271-a1bd559d7f55,11940,10,5,1986,104.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,42.0,DO,Dipodomys ordii,,,,,,,,F,,,,,,E,,34.0,49.0,6068,,0,,0.0,0.0,,,,,Dipodomys,ordii
12362,687546d9-2d89-4ac4-8887-d7672ebcfe3a,11970,11,15,1986,105.0,dcbbd373-c22e-46ef-ae8b-ad88f5cf7475,20,,16.0,DO,Dipodomys ordii,,,,,,,,F,,,,,,B,,35.0,46.0,6459,,0,,0.0,0.0,,,,,Dipodomys,ordii
12363,0602bb97-4f70-4609-91fa-d056237e2e45,11972,11,15,1986,105.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,,17.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,35.0,38.0,6879,,0,,0.0,0.0,,,,,Dipodomys,ordii
12364,8c532993-d095-480d-81f8-852cca23b816,11978,11,15,1986,105.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,32.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,32.0,34.0,6880,,0,,0.0,0.0,,,,,Dipodomys,ordii
12365,7982794c-5621-4884-9ef6-43fb563b19c1,11993,11,15,1986,105.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,51.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,35.0,38.0,6883,,0,,0.0,0.0,,,,,Dipodomys,ordii
12366,8a28460f-4c4a-4bc2-ac04-d01dc20257c2,11994,11,15,1986,105.0,85292288-e747-42ca-9a53-e8ee8e187cd7,17,,52.0,DO,Dipodomys ordii,,,,,,,,M,,J,,,,,,29.0,18.0,6887,,0,,0.0,0.0,,,,,Dipodomys,ordii
12367,4758761b-983e-40fd-a9cc-6152844a1e99,12002,11,15,1986,105.0,85292288-e747-42ca-9a53-e8ee8e187cd7,17,,65.0,DO,Dipodomys ordii,,,,,,,,F,,,,,P,E,,35.0,69.0,6649,,0,,0.0,0.0,,,,,Dipodomys,ordii
12368,baf0af6d-57d7-4c7a-ad83-b52cc7b16648,12004,11,15,1986,105.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,66.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,36.0,54.0,6314,,0,,0.0,0.0,,,,,Dipodomys,ordii
12369,ee34c674-c695-4c1a-a65d-8ee35988c56a,12013,11,16,1986,105.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,13.0,DO,Dipodomys ordii,,,,,,,,F,,,,,P,,,35.0,62.0,6464,,0,,0.0,0.0,,,,,Dipodomys,ordii
12370,7d4e29ce-0bbd-42ca-a32f-20cc733e10d6,12016,11,16,1986,105.0,4dc16022-f28d-4b9d-9062-c7bc3ad43362,13,,21.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,36.0,49.0,6828,,0,,0.0,0.0,,,,,Dipodomys,ordii
12371,692e1e60-492b-4e23-87fb-d90eca12303b,12018,11,16,1986,105.0,4dc16022-f28d-4b9d-9062-c7bc3ad43362,13,,22.0,DO,Dipodomys ordii,,,,,,,,M,,,R,,,,,35.0,48.0,6827,,0,,0.0,0.0,,,,,Dipodomys,ordii
12372,2eec926d-0f08-42b2-afac-37dc8b52d7f3,12019,11,16,1986,105.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,23.0,DO,Dipodomys ordii,,,,,,,,M,Z,,,,,,,35.0,48.0,6826,,0,,0.0,0.0,,,,,Dipodomys,ordii
12373,63aa7e8a-2f07-4f13-a288-73589ba25e19,12045,11,16,1986,105.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,53.0,DO,Dipodomys ordii,,,,,,,,F,,,,,,E,,36.0,56.0,5922,,0,,0.0,0.0,,,,,Dipodomys,ordii
12374,2b7846c3-a2aa-4fab-9408-d12f6a1e0761,12047,11,16,1986,105.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,54.0,DO,Dipodomys ordii,,,,,,,,F,,,,,P,E,,33.0,63.0,6068,,0,,0.0,0.0,,,,,Dipodomys,ordii
12375,6eb26a8b-7594-4d9a-a6d7-ec865fee0ee1,12051,11,16,1986,105.0,aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c,2,,64.0,DO,Dipodomys ordii,,,,,,,,F,,,,,,E,,37.0,62.0,0,,6811,,0.0,0.0,,,TE,,Dipodomys,ordii
12376,63ac0111-0548-40dd-ba7d-d993603c9822,12059,11,16,1986,105.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,72.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,36.0,56.0,6678,,0,,0.0,0.0,,,,,Dipodomys,ordii
12377,c0264874-2b31-4718-b708-14201c8632ff,12062,11,16,1986,105.0,4dc16022-f28d-4b9d-9062-c7bc3ad43362,13,,73.0,DO,Dipodomys ordii,,,,,,,,M,,,R,,,,,35.0,50.0,6831,,0,,0.0,0.0,,,,,Dipodomys,ordii
12378,30ba253f-aeea-4ed0-8d93-d229ff7adf0c,12063,11,16,1986,105.0,aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c,2,,74.0,DO,Dipodomys ordii,,,,,,,,M,Z,,,,,,,35.0,40.0,6812,,0,,0.0,0.0,,,,,Dipodomys,ordii
12379,f81816cd-4284-4ad4-a80a-8f475d8158da,12066,11,16,1986,105.0,aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c,2,,75.0,DO,Dipodomys ordii,,,,,,,,M,Z,,,,,,,35.0,44.0,6814,,0,,0.0,0.0,,,,,Dipodomys,ordii
12380,b2894d50-8ca1-486c-be7f-ea3dddeaf461,12073,12,14,1986,106.0,dcbbd373-c22e-46ef-ae8b-ad88f5cf7475,20,,15.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,35.0,49.0,6459,,0,,0.0,0.0,,,,,Dipodomys,ordii
12381,a4d62d65-9128-4fd0-84f4-6ee3ce59f02a,12078,12,14,1986,106.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,21.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,34.0,41.0,6880,,0,,0.0,0.0,,,,,Dipodomys,ordii
12382,caf5b150-00bc-4548-b319-9c42af6b2f65,12085,12,14,1986,106.0,dcbbd373-c22e-46ef-ae8b-ad88f5cf7475,20,,25.0,DO,Dipodomys ordii,,,,,,,,M,,J,,,,,,34.0,29.0,6841,,0,,0.0,0.0,,,,D,Dipodomys,ordii
12383,1ac12192-11da-4854-a03c-272ee47155be,12086,12,14,1986,106.0,dcbbd373-c22e-46ef-ae8b-ad88f5cf7475,20,,27.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,35.0,54.0,6840,,0,,0.0,0.0,,,,,Dipodomys,ordii
12384,ea8f853f-5ace-4efb-baea-aaeac0f2640b,12087,12,14,1986,106.0,85292288-e747-42ca-9a53-e8ee8e187cd7,17,,31.0,DO,Dipodomys ordii,,,,,,,,M,,J,,,,,,31.0,30.0,6887,,0,,0.0,0.0,,,,,Dipodomys,ordii
12385,8aff4dce-4e55-4d54-ac2a-564d55eae73f,12092,12,14,1986,106.0,dcbbd373-c22e-46ef-ae8b-ad88f5cf7475,20,,35.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,33.0,55.0,6842,,0,,0.0,0.0,,,,,Dipodomys,ordii
12386,f5b9f840-7da6-4269-bb25-d63ac8d7858e,12097,12,14,1986,106.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,47.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,35.0,43.0,6883,,0,,0.0,0.0,,,,,Dipodomys,ordii
12387,2623a85d-9eba-47d0-bab1-c90d85763208,12099,12,14,1986,106.0,85292288-e747-42ca-9a53-e8ee8e187cd7,17,,51.0,DO,Dipodomys ordii,,,,,,,,F,,,,S,,,,34.0,51.0,6649,,0,,0.0,0.0,,,,,Dipodomys,ordii
12388,aaa9e643-1445-4a6b-bf83-ea9243173579,12107,12,14,1986,106.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,62.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,36.0,,6314,,0,,0.0,0.0,,,,,Dipodomys,ordii
12389,375a54f6-5dbe-4ded-a339-6375a4e5e2e1,12112,12,14,1986,106.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,65.0,DO,Dipodomys ordii,,,,,,,,F,,,,S,,,,37.0,50.0,6838,,0,,0.0,0.0,,,,,Dipodomys,ordii
12390,fba0d2d3-5169-48b2-b250-352b48e6b29a,12114,12,14,1986,106.0,85292288-e747-42ca-9a53-e8ee8e187cd7,17,,67.0,DO,Dipodomys ordii,,,,,,,,F,,J,,,,,,35.0,30.0,6833,,0,,0.0,0.0,,,,,Dipodomys,ordii
12391,5076c024-b13b-4f1e-b1a0-4117386b0d96,12124,12,15,1986,106.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,16.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,34.0,39.0,6880,,0,,0.0,0.0,,,,,Dipodomys,ordii
12392,da5e36b5-26cc-4a60-a132-964727d6a9d3,12125,12,15,1986,106.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,17.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,35.0,58.0,6464,,0,,0.0,0.0,,,,,Dipodomys,ordii
12393,b1cef2ba-f9b0-4afb-bc22-9ab681bc781f,12126,12,15,1986,106.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,22.0,DO,Dipodomys ordii,,,,,,,,M,,,R,,,,,33.0,51.0,6826,,0,,0.0,0.0,,,,,Dipodomys,ordii
12394,6fcc2869-6ead-4afa-a594-c44a3b18030a,12141,12,15,1986,106.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,37.0,DO,Dipodomys ordii,,,,,,,,M,Z,,,,,,,35.0,39.0,6954,,0,,0.0,0.0,,,,,Dipodomys,ordii
12395,9c9859d8-4c93-4985-b26e-47e0c1d7b09f,12146,12,15,1986,106.0,aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c,2,,45.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,34.0,48.0,6814,,0,,0.0,0.0,,,,,Dipodomys,ordii
12396,ee038be6-84a8-438a-a0ec-2abdee7125f5,12148,12,15,1986,106.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,47.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,36.0,54.0,0,,6849,,0.0,0.0,,,TE,,Dipodomys,ordii
12397,6fb5d1f5-c0dd-49b7-b4c1-9b473ba9956e,12151,12,15,1986,106.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,52.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,37.0,56.0,6678,,0,,0.0,0.0,,,,,Dipodomys,ordii
12398,39315922-d764-4914-8946-b396584ca205,12156,12,15,1986,106.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,61.0,DO,Dipodomys ordii,,,,,,,,F,,,,S,,,,34.0,32.0,6955,,0,,0.0,0.0,,,,,Dipodomys,ordii
12399,e6f98213-02b5-4574-bc29-a81fe40fd56f,12165,12,15,1986,106.0,4dc16022-f28d-4b9d-9062-c7bc3ad43362,13,,76.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,34.0,52.0,6831,,0,,0.0,0.0,,,,,Dipodomys,ordii
12400,20155615-b78e-4fef-b82c-8a197ddbc867,12199,1,31,1987,107.0,dcbbd373-c22e-46ef-ae8b-ad88f5cf7475,20,,37.0,DO,Dipodomys ordii,,,,,,,,F,,,,S,,E,,33.0,47.0,6459,,0,,0.0,0.0,,,,,Dipodomys,ordii
12401,ac390cbd-206b-4454-b3a4-95ef5920e943,12201,1,31,1987,107.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,41.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,33.0,36.0,6965,,0,,0.0,0.0,,,,,Dipodomys,ordii
12402,c0096cbb-0e01-4960-8e5e-2426db7df86e,12205,1,31,1987,107.0,dcbbd373-c22e-46ef-ae8b-ad88f5cf7475,20,,43.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,32.0,52.0,6842,,0,,0.0,0.0,,,,,Dipodomys,ordii
12403,a4548dbf-0a90-4246-be1e-21d1fff98bbd,12206,1,31,1987,107.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,46.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,35.0,45.0,6883,,0,,0.0,0.0,,,,,Dipodomys,ordii
12404,d2f06559-6bdb-4fb0-8a88-908f5026505c,12219,1,31,1987,107.0,a609589e-f097-4e41-877d-3cd0490845b4,16,,63.0,DO,Dipodomys ordii,,,,,,,,F,,,,,,E,,33.0,43.0,6974,,0,,0.0,0.0,,,,,Dipodomys,ordii
12405,50e8777c-2197-491a-96e0-ea61adfaf5fd,12221,1,31,1987,107.0,a609589e-f097-4e41-877d-3cd0490845b4,16,,64.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,33.0,56.0,6840,,0,,0.0,0.0,,,,,Dipodomys,ordii
12406,58413866-5a26-48af-8f96-f8830118fd58,12224,1,31,1987,107.0,85292288-e747-42ca-9a53-e8ee8e187cd7,17,,67.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,33.0,58.0,6649,,0,,0.0,0.0,,,,,Dipodomys,ordii
12407,6568abf6-6d04-40a4-b4b0-febf9c749704,12228,1,31,1987,107.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,72.0,DO,Dipodomys ordii,,,,,,,,M,,,R,,,,,,,6314,,0,,0.0,0.0,,,,,Dipodomys,ordii
12408,2c980b67-bfc9-4899-888b-8420041a9d99,12239,2,1,1987,107.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,12.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,E,,37.0,59.0,6464,,0,,0.0,0.0,,,,,Dipodomys,ordii
12409,66993816-f261-4116-a350-41e6d4a0267a,12240,2,1,1987,107.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,12.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,35.0,54.0,6826,,0,,0.0,0.0,,,,,Dipodomys,ordii
12410,28a77339-a585-4eb2-80e7-6f6cdf5dc539,12242,2,1,1987,107.0,4dc16022-f28d-4b9d-9062-c7bc3ad43362,13,,13.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,36.0,52.0,6827,,0,,0.0,0.0,,,,,Dipodomys,ordii
12411,b5262790-92cf-4817-9ab9-db36fbdfdb78,12259,2,1,1987,107.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,31.0,DO,Dipodomys ordii,,,,,,,,M,,,R,,,,,34.0,43.0,6954,,0,,0.0,0.0,,,,,Dipodomys,ordii
12412,259b1430-1f19-48be-aa67-67014b05ee6a,12267,2,1,1987,107.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,36.0,DO,Dipodomys ordii,,,,,,,,F,,,,B,,E,,34.0,,5574,,0,,0.0,0.0,,,,,Dipodomys,ordii
12413,e7cfdc8b-862b-4121-a3a9-ab9594210e0f,12269,2,1,1987,107.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,37.0,DO,Dipodomys ordii,,,,,,,,M,Z,,,,,,,35.0,41.0,6982,,0,,0.0,0.0,,,,,Dipodomys,ordii
12414,45a07c95-962e-4c3d-8d6a-2e3d6948d933,12275,2,1,1987,107.0,aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c,2,,43.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,35.0,51.0,6814,,0,,0.0,0.0,,,,,Dipodomys,ordii
12415,33c710ba-f6bd-41ae-b87a-50507e13abf8,12289,2,1,1987,107.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,57.0,DO,Dipodomys ordii,,,,,,,,F,,,,S,,,,34.0,39.0,6880,,0,,0.0,0.0,,,,,Dipodomys,ordii
12416,14fc2862-bca1-453d-94ea-2c6748861347,12291,2,1,1987,107.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,64.0,DO,Dipodomys ordii,,,,,,,,F,,J,,,,,,35.0,36.0,6855,,0,,0.0,0.0,,,,,Dipodomys,ordii
12417,93c6bde4-c0b7-4e7d-b8b1-5ecde445c450,12296,2,1,1987,107.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,71.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,35.0,59.0,6980,,0,,0.0,0.0,,,,,Dipodomys,ordii
12418,542a9a5a-31ff-4d4d-9a4c-f625801523c1,12300,2,1,1987,107.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,73.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,37.0,59.0,6678,,0,,0.0,0.0,,,,,Dipodomys,ordii
12419,b0d3dcab-eae6-4fc2-8580-41e21b438a36,12301,2,1,1987,107.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,73.0,DO,Dipodomys ordii,,,,,,,,F,,,,S,,,,33.0,37.0,6984,,0,,0.0,0.0,,,,,Dipodomys,ordii
12420,dbcd9537-5424-4003-b7ee-ddaa3b60c49c,12305,2,1,1987,107.0,7dcaddf5-d272-4b69-a49c-d4f3cf000084,4,,75.0,DO,Dipodomys ordii,,,,,,,,F,,J,,,,,,34.0,39.0,6908,,0,,0.0,0.0,,,,,Dipodomys,ordii
12421,b05385b6-94dd-4426-9861-4af9cab97396,12319,3,1,1987,108.0,a609589e-f097-4e41-877d-3cd0490845b4,16,,13.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,36.0,50.0,6920,,0,,0.0,0.0,,,,R,Dipodomys,ordii
12422,4c3d3ac0-7a95-4875-9a42-ce27d3285cde,12322,3,1,1987,108.0,dcbbd373-c22e-46ef-ae8b-ad88f5cf7475,20,,16.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,36.0,52.0,6917,,0,,0.0,0.0,,,,,Dipodomys,ordii
12423,83eff572-6c0f-4242-8130-b34b4f8f2e31,12330,3,1,1987,108.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,21.0,DO,Dipodomys ordii,,,,,,,,F,,,,S,,,,35.0,42.0,6914,,0,,0.0,0.0,,,,,Dipodomys,ordii
12424,24eff4c1-d383-4b2e-b688-d4049de69492,12343,3,1,1987,108.0,dcbbd373-c22e-46ef-ae8b-ad88f5cf7475,20,,27.0,DO,Dipodomys ordii,,,,,,,,F,,,,,,E,,34.0,50.0,6459,,0,,0.0,0.0,,,,,Dipodomys,ordii
12425,354c2bd7-f6aa-4be3-b9e2-2760b49e9308,12349,3,1,1987,108.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,,34.0,DO,Dipodomys ordii,,,,,,,,F,,,,,,E,,36.0,54.0,6879,,0,,0.0,0.0,,,,,Dipodomys,ordii
12426,595d2d9f-13bd-4694-b250-22b0cefbae91,12350,3,1,1987,108.0,dcbbd373-c22e-46ef-ae8b-ad88f5cf7475,20,,35.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,33.0,55.0,6842,,0,,0.0,0.0,,,,,Dipodomys,ordii
12427,1c37fa2f-1c1f-4fc6-87c6-7e1901a1014d,12352,3,1,1987,108.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,,36.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,36.0,57.0,6915,,0,,0.0,0.0,,,,,Dipodomys,ordii
12428,c5bcb161-ee4c-494d-89e6-c536adba7bb5,12353,3,1,1987,108.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,37.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,35.0,58.0,6999,,0,,0.0,0.0,,,,,Dipodomys,ordii
12429,40b18a03-0a51-4c71-bf80-81b7d9e41ed1,12360,3,1,1987,108.0,dcbbd373-c22e-46ef-ae8b-ad88f5cf7475,20,,43.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,37.0,58.0,6919,,0,,0.0,0.0,,,,,Dipodomys,ordii
12430,8b474a3f-0946-496b-b127-77527e112daf,12367,3,1,1987,108.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,47.0,DO,Dipodomys ordii,,,,,,,,F,,,,S,,,,35.0,41.0,6965,,0,,0.0,0.0,,,,,Dipodomys,ordii
12431,7337b0af-03ef-45cb-983f-17193c85bc40,12373,3,1,1987,108.0,a609589e-f097-4e41-877d-3cd0490845b4,16,,62.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,37.0,52.0,6921,,0,,0.0,0.0,,,,R,Dipodomys,ordii
12432,4ac1a501-5bfb-444c-a616-14329e64ea1b,12375,3,1,1987,108.0,a609589e-f097-4e41-877d-3cd0490845b4,16,,63.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,34.0,46.0,6974,,0,,0.0,0.0,,,,R,Dipodomys,ordii
12433,2933a9ca-242f-4eda-be7c-8eead7af986c,12376,3,1,1987,108.0,f24f2db6-eadd-4de9-9d2f-95aea376c013,24,,63.0,DO,Dipodomys ordii,,,,,,,,M,Z,,,,,,,35.0,39.0,6913,,0,,0.0,0.0,,,,,Dipodomys,ordii
12434,1cfc1115-78b1-4893-b57d-b1ef94e0c69a,12379,3,1,1987,108.0,85292288-e747-42ca-9a53-e8ee8e187cd7,17,,66.0,DO,Dipodomys ordii,,,,,,,,F,,,,,,E,,37.0,56.0,6649,,0,,0.0,0.0,,,,,Dipodomys,ordii
12435,4b11dd37-39a0-481c-8afe-745ad9d3d997,12380,3,1,1987,108.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,66.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,34.0,54.0,7000,,0,,0.0,0.0,,,,,Dipodomys,ordii
12436,42a0eae7-f94d-4662-8c23-01a7457ac959,12384,3,1,1987,108.0,74992ac6-3c8f-4547-b5f9-d4b3f6793a85,6,,72.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,36.0,53.0,6514,,0,,0.0,0.0,,,,,Dipodomys,ordii
12437,54a723ea-93ca-48e0-a0b7-49a71392bf0b,12393,3,2,1987,108.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,12.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,37.0,46.0,6954,,0,,0.0,0.0,,,,,Dipodomys,ordii
12438,84c15776-3a63-4e53-93b1-c7aea226fec2,12397,3,2,1987,108.0,5c4fd793-b31b-4a99-8d9c-65f19e358dec,8,,13.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,34.0,57.0,6828,,0,,0.0,0.0,,,,,Dipodomys,ordii
12439,f6b9907f-cbd4-4d5d-9d57-31cdedb4843b,12400,3,2,1987,108.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,14.0,DO,Dipodomys ordii,,,,,,,,F,,,,,,E,,36.0,57.0,6464,,0,,0.0,0.0,,,,,Dipodomys,ordii
12440,70cfddfa-901d-4669-930a-92b65dd96f8d,12402,3,2,1987,108.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,15.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,36.0,55.0,6930,,0,,0.0,0.0,,,,,Dipodomys,ordii
12441,b5825811-5d00-4f3b-944d-8de4e618e100,12413,3,2,1987,108.0,7dcaddf5-d272-4b69-a49c-d4f3cf000084,4,,25.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,36.0,62.0,6928,,0,,0.0,0.0,,,,,Dipodomys,ordii
12442,72eddf8d-4997-4716-823e-5a2bafbe6ef9,12416,3,2,1987,108.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,27.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,35.0,48.0,6880,,0,,0.0,0.0,,,,,Dipodomys,ordii
12443,c0dd271b-0956-4841-ac35-e1acc9307f37,12426,3,2,1987,108.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,36.0,DO,Dipodomys ordii,,,,,,,,F,,,,S,,,,34.0,48.0,5574,,0,,0.0,0.0,,,,,Dipodomys,ordii
12444,cf4daa01-3821-49ef-bf7e-5c32d87c77a5,12427,3,2,1987,108.0,aab65971-f64b-425e-9a78-17d7ec63423c,9,,36.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,36.0,39.0,6955,,0,,0.0,0.0,,,,,Dipodomys,ordii
12445,e631edb8-1b5f-44f6-a86b-6edfa1d136f8,12433,3,2,1987,108.0,aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c,2,,43.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,36.0,57.0,6996,,0,,0.0,0.0,,,,,Dipodomys,ordii
12446,bebefd87-6553-4cbe-ae3e-dde26ccdf5cb,12446,3,2,1987,108.0,aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c,2,,53.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,36.0,52.0,6814,,0,,0.0,0.0,,,,,Dipodomys,ordii
12447,0fee8ebc-2ae2-4965-a3cd-e50f59312050,12455,3,2,1987,108.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,66.0,DO,Dipodomys ordii,,,,,,,,F,Z,,,,,,,37.0,51.0,5922,,0,,0.0,0.0,,,,,Dipodomys,ordii
12448,e03d5237-562e-4c71-bed2-3ae099db03c5,12460,3,2,1987,108.0,c5e12154-6677-4d6c-8feb-52355cbc1f78,5,,73.0,DO,Dipodomys ordii,,,,,,,,M,,,S,,,,,37.0,57.0,6678,,0,,0.0,0.0,,,,,Dipodomys,ordii
